parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,logerror,transactiondate
11321200,1.0,,,3.0,5.0,,7.0,3.0,,,2870.0,2870.0,,,,,6037.0,,3.0,,,,2.0,34657762.0,-118246678.0,9899.0,,,,,,0100,261.0,LCA210,60379012.053,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,2005.0,,,207770.0,277387.0,2016.0,69617.0,4336.56,,,60379012053000.0,-0.00599322396865,2017-06-12
12751556,1.0,,,1.0,1.0,,8.0,1.0,,,634.0,634.0,,,,,6037.0,,1.0,,,,2.0,33892941.0,-118000229.0,159201.0,,,,,,010E,266.0,LMPUD*,60375038.023032,5465.0,3101.0,,96190.0,0.0,,,,1.0,,,1972.0,,,81274.0,103980.0,2016.0,22706.0,1483.54,,,60375038023032.0,0.0543234258853,2017-03-01
14612130,1.0,7.0,,1.0,1.0,,,1.0,,,890.0,890.0,,,,,6059.0,,1.0,1.0,0.0,,6.0,33923500.0,-117960000.0,,1.0,,,,1.0,34,266.0,,60590013.015003,18874.0,1286.0,,96186.0,5.0,,,6.0,,,,1970.0,1.0,,63699.0,258220.0,2016.0,194521.0,3150.5,,,60590013015003.0,-0.0024346252637,2017-04-17
14111200,13.0,,,1.5,3.0,,,1.5,,,1426.0,1426.0,,,,,6059.0,,1.0,2.0,462.0,,,33822306.0,-118061841.0,1850.0,,,,,,122,261.0,,60591101.173999995,44833.0,1286.0,,96185.0,6.0,,1.0,,,,,1968.0,2.0,,90242.0,221507.0,2016.0,131265.0,2702.16,,,60591101174000.0,0.024250801922,2017-05-23
13091766,1.0,,,3.0,3.0,,8.0,3.0,,,1969.0,1969.0,,,,,6037.0,,3.0,,,,2.0,34031019.0,-117884247.0,8510.0,1.0,,,,1.0,0101,261.0,WARPD14800,60374034.081001,34636.0,3101.0,,96522.0,0.0,,,,1.0,,,1984.0,,,265444.0,299745.0,2016.0,34301.0,4084.63,,,60374034081001.0,-0.0230718279798,2017-07-12
12051247,1.0,,,2.0,2.0,,8.0,2.0,,,1248.0,1248.0,,,,,6037.0,,2.0,,,,2.0,34181600.0,-118296000.0,18094.0,,,,,,010C,266.0,BUR4*,60373107.031001,396054.0,3101.0,,96433.0,0.0,,,,1.0,,,1980.0,,,106652.0,174678.0,2016.0,68026.0,1917.56,,,60373107031001.0,0.100219444633,2017-09-06
11690077,1.0,,,7.0,6.0,,10.0,7.0,,,4639.0,4639.0,,,,,6037.0,,7.0,,,,2.0,34121050.0,-118856531.0,163781.0,1.0,,,,1.0,0101,261.0,LCC2*,60378003.263029,41673.0,3101.0,,96384.0,0.0,,,,1.0,,,2000.0,,,1082681.0,1991923.0,2016.0,909242.0,22714.27,,,60378003263029.0,0.078472943679,2017-08-07
12774671,1.0,,,2.0,2.0,,6.0,2.0,,,1004.0,1004.0,,,,,6037.0,,2.0,,,,2.0,34014608.0,-118077828.0,129838.0,,,,,,010C,266.0,PRRM3200PU,60375004.043002,26483.0,3101.0,,96197.0,0.0,,,,1.0,,,1982.0,,,119698.0,139804.0,2016.0,20106.0,1880.73,,,60375004043002.0,-0.0260349850064,2017-05-23
11182733,1.0,,,3.0,3.0,,8.0,3.0,,,2066.0,2066.0,,,,,6037.0,,3.0,,,,2.0,34614181.0,-118190904.0,7781.0,,,,,,0100,261.0,LCA210-A22,60379102.10103399,40227.0,3101.0,,97329.0,0.0,,,,1.0,,,1989.0,,,194279.0,256913.0,2016.0,62634.0,4086.53,,,60379102101034.0,0.0474552422628,2017-08-15
11068797,1.0,,,5.0,4.0,,9.0,5.0,,,3813.0,3813.0,,,,,6037.0,,5.0,,,,2.0,34297399.0,-118577582.0,12436.0,1.0,,,,1.0,010D,269.0,LARE11,60371082.021001,12447.0,3101.0,275078.0,96356.0,0.0,,,,1.0,,,2010.0,,,615666.0,1027465.0,2016.0,411799.0,12460.91,,,60371082021001.0,-0.0302096133718,2017-07-06
13073058,1.0,,,3.0,4.0,,7.0,3.0,,,3077.0,3077.0,,,,,6037.0,,3.0,,,,2.0,33987978.0,-117815727.0,65857.0,1.0,,,,1.0,0104,261.0,LCR140000*,60374033.24200101,24384.0,3101.0,,96505.0,0.0,,,,1.0,,,1978.0,,,655347.0,1175464.0,2016.0,520117.0,13525.5,,,60374033242001.0,0.132283929113,2017-06-29
11907939,1.0,,,3.0,2.0,,8.0,3.0,,,1708.0,1708.0,,,,,6037.0,,3.0,,,,2.0,34076700.0,-118135000.0,22816.0,,,,,,010C,266.0,ALRPD*,60374809.031014,50677.0,3101.0,,96533.0,0.0,,,,1.0,,,1988.0,,,257591.0,320985.0,2016.0,63394.0,3886.52,,,60374809031014.0,-0.00435276005287,2017-01-13
10772243,1.0,,,3.0,4.0,,8.0,3.0,,,2178.0,2178.0,,,,,6037.0,,3.0,,,,2.0,34209946.0,-118577164.0,8510.0,,,,,,0100,261.0,LARS,60371341.041004,12447.0,3101.0,27987.0,96341.0,0.0,,,,1.0,,,1963.0,,,136244.0,227072.0,2016.0,90828.0,2884.3,,,60371341041004.0,0.011558774103299998,2017-04-25
11920691,1.0,,,3.0,4.0,,8.0,3.0,,,1855.0,1855.0,,,,,6037.0,,3.0,,,,2.0,34114815.0,-118089721.0,9158.0,,,,,,0100,261.0,LCR1*,60374800.023005,33837.0,3101.0,,96514.0,0.0,,,,1.0,,,1978.0,,,110655.0,225063.0,2016.0,114408.0,2960.21,,,60374800023005.0,0.031057923999400005,2017-03-28
11261031,1.0,,,4.0,5.0,,7.0,4.0,,,3245.0,3245.0,,,,,6037.0,,4.0,,,,2.0,34636264.0,-118223069.0,12877.0,,,,,,0100,261.0,PDA120000*,60379103.011007,40227.0,3101.0,,97329.0,0.0,,,,1.0,,,2000.0,,,289391.0,361765.0,2016.0,72374.0,5187.9,,,60379103011007.0,0.0110249216621,2017-03-03
12104277,1.0,,,1.0,2.0,,8.0,1.0,,,818.0,818.0,,,,,6037.0,,1.0,,,,2.0,34147300.0,-118149000.0,16128.0,,,,,,010C,266.0,PSC-,60374619.022027,47019.0,3101.0,275958.0,96291.0,0.0,,,,1.0,,,1996.0,,,181765.0,266152.0,2016.0,84387.0,3410.0,,,60374619022027.0,-0.107479422828,2017-02-17
10784558,1.0,,,4.0,4.0,,7.0,4.0,,,2092.0,2092.0,,,,,6037.0,,4.0,,,,2.0,34198806.0,-118546356.0,5125.0,,,,,,0100,261.0,LAR1,60371325.011004,12447.0,3101.0,40548.0,96364.0,0.0,,,,1.0,,,2007.0,,,252983.0,610265.0,2016.0,357282.0,7409.83,,,60371325011004.0,0.0366609998894,2017-08-08
10961320,1.0,,,2.0,1.0,,8.0,2.0,,,1075.0,1075.0,,,,,6037.0,,2.0,,,,2.0,34153300.0,-118347000.0,24642.0,1.0,,,,1.0,010C,266.0,BUR5*,60373116.003003,396054.0,3101.0,265889.0,96437.0,0.0,,,,1.0,,,1980.0,,,173500.0,370000.0,2016.0,196500.0,4114.59,,,60373116003003.0,-0.00806420416689,2017-08-23
11309647,1.0,,,3.0,4.0,,8.0,3.0,,,1908.0,1908.0,,,,,6037.0,,3.0,,,,2.0,34707586.0,-118063629.0,,,,,,,0100,261.0,LRR7000*,60379003.001084,5534.0,3101.0,,97318.0,0.0,,,,1.0,,,2006.0,,,116341.0,145452.0,2016.0,29111.0,2397.79,,,60379003001084.0,0.0211216533356,2017-01-03
14214309,1.0,,,3.0,4.0,,,3.0,,,3441.0,3441.0,,,,,6059.0,2.0,3.0,2.0,613.0,True,6.0,33831779.0,-117808736.0,8710.0,1.0,,,1.0,,122,261.0,,60590758.14100601,33252.0,1286.0,,97065.0,9.0,,,,,,,1990.0,,,363342.0,714091.0,2016.0,350749.0,7653.42,,,60590758141006.0,0.0295270491525,2017-06-13
11538679,1.0,,,2.0,0.0,,9.0,2.0,,,1240.0,1240.0,,,,,6037.0,,2.0,,,,2.0,33989100.0,-118443000.0,39559.0,,,,,,010C,266.0,LACM(GM),60372754.002005,12447.0,3101.0,403184.0,96128.0,0.0,,,,1.0,,,2006.0,,,437000.0,773000.0,2016.0,336000.0,9242.56,,,60372754002005.0,-0.0131313748788,2017-03-01
10793868,1.0,,,1.0,1.0,,6.0,1.0,,,610.0,610.0,,,,,6037.0,,1.0,,,,2.0,34172200.0,-118601000.0,67741.0,1.0,,,,1.0,010E,266.0,LAWC,60371371.031,12447.0,3101.0,48570.0,96389.0,0.0,,,,1.0,,,1987.0,,,67000.0,258000.0,2016.0,191000.0,3062.62,,,60371371031000.0,-0.047144861955900015,2017-08-29
11087872,1.0,,,3.0,3.0,,8.0,3.0,,,1438.0,1438.0,,,,,6037.0,,3.0,,,,2.0,34250800.0,-118604000.0,168881.0,1.0,,,,1.0,010C,266.0,LAR3,60371132.131019,12447.0,3101.0,37835.0,96346.0,0.0,,,,1.0,,,1976.0,,,96000.0,333000.0,2016.0,237000.0,4019.78,,,60371132131019.0,-0.012558154883999998,2017-04-14
11199912,1.0,,,2.0,3.0,,8.0,2.0,,,1085.0,1085.0,,,,,6037.0,,2.0,,,,2.0,34565108.0,-118101103.0,6501.0,,,,,,0100,261.0,PDR1*,60379105.051003,40227.0,3101.0,,97328.0,0.0,,,,1.0,,,1987.0,,,135000.0,180600.0,2016.0,45600.0,3174.08,,,60379105051003.0,-0.0825453892255,2017-06-16
12029018,1.0,,,2.0,2.0,,6.0,2.0,,,982.0,982.0,,,,,6037.0,,2.0,,,,2.0,34108385.0,-118326261.0,5381.0,,,,,,0108,261.0,LAR1,60371896.00200301,12447.0,3101.0,274049.0,96049.0,0.0,,,,1.0,,,1922.0,,,171512.0,270455.0,2016.0,98943.0,3313.14,,,60371896002003.0,-0.0322562796071,2017-02-14
11646953,1.0,,,5.0,6.0,,11.0,5.0,,,5206.0,5206.0,,,,,6037.0,,5.0,,,,2.0,34079386.0,-118455787.0,30170.0,1.0,,,,1.0,0101,261.0,LARE20,60372622.00201801,12447.0,3101.0,113688.0,96058.0,0.0,,,,1.0,,,1952.0,,,1134025.0,5670132.0,2016.0,4536107.0,68239.71,,,60372622002018.0,0.18565943888,2017-05-25
12279143,1.0,,,3.0,2.0,,8.0,3.0,,,1600.0,1600.0,,,,,6037.0,,3.0,,,,2.0,33899206.0,-118222251.0,,,,,,,010C,266.0,COCL*,60375426.02101,24174.0,3101.0,,96090.0,0.0,,,,1.0,,,2010.0,,,166666.0,278125.0,2016.0,111459.0,4823.86,,,60375426021010.0,0.292961118085,2017-04-14
12752870,1.0,,,3.0,3.0,,8.0,3.0,,,1964.0,1964.0,,,,,6037.0,,3.0,,,,2.0,33902278.0,-117989625.0,113632.0,,,,,,010C,266.0,LMPUD*,60375038.01100001,5465.0,3101.0,,96190.0,0.0,,,,1.0,,,1979.0,,,185712.0,227911.0,2016.0,42199.0,3010.04,,,60375038011000.0,0.0656324239311,2017-07-26
11133000,1.0,,,2.0,2.0,,8.0,2.0,,,1035.0,1035.0,,,,,6037.0,,2.0,,,,2.0,34388400.0,-118576000.0,85140.0,1.0,,,,1.0,010C,266.0,LCA25*,60379203.261022,,3101.0,,96395.0,0.0,,,,1.0,,,1990.0,,,138000.0,309000.0,2016.0,171000.0,4748.6,,,60379203261022.0,0.008892624901389999,2017-08-10
13076637,1.0,,,5.0,3.0,,9.0,5.0,,,3434.0,3434.0,,,,,6037.0,,5.0,,,,2.0,34004670.0,-117817698.0,22965.0,,,,,,0100,261.0,,60374033.19201,24384.0,3101.0,,96505.0,0.0,,,,1.0,,,2004.0,,,459066.0,640445.0,2016.0,181379.0,7601.87,,,,0.08132938488130001,2017-01-18
12624551,1.0,,,3.0,3.0,,7.0,3.0,,,1720.0,1720.0,,,,,6037.0,,3.0,,,,2.0,33787447.0,-118298679.0,17760.0,,,,,,010C,266.0,LARD1.5,60372944.21100601,12447.0,3101.0,38888.0,96210.0,0.0,,,,1.0,,,2005.0,,,297000.0,424000.0,2016.0,127000.0,5306.12,,,60372944211006.0,0.043050642984,2017-06-07
10926458,1.0,,,2.0,3.0,,4.0,2.0,,,1588.0,1588.0,,,,,6037.0,,2.0,,,,2.0,34192014.0,-118365814.0,6981.0,,,,,,0100,261.0,LAR1,60371231.032,12447.0,3101.0,46795.0,96451.0,0.0,,,,1.0,,,1951.0,,,63148.0,104951.0,2016.0,41803.0,1323.82,,,60371231032000.0,-0.0558659314929,2017-08-15
11544176,1.0,,,4.0,4.0,,9.0,4.0,,,3126.0,3126.0,,,,,6037.0,,4.0,,,,2.0,33993886.0,-118447747.0,5847.0,,,,,,0100,261.0,LAR2,60372738.001004,12447.0,3101.0,21056.0,96127.0,0.0,,,,1.0,,,2008.0,,,1104357.0,1840594.0,2016.0,736237.0,22198.09,,,60372738001004.0,-0.0197836825799,2017-03-07
12859451,1.0,,,3.0,3.0,,8.0,3.0,,,2165.0,2165.0,,,,,6037.0,,3.0,,,,2.0,33998231.0,-117819172.0,7779.0,,,,,,0100,261.0,LCR18000*,60374033.23101,24384.0,3101.0,,96505.0,0.0,,,,1.0,,,1973.0,,,140672.0,202251.0,2016.0,61579.0,2627.18,,,60374033231010.0,-0.0540999846849,2017-09-14
10726800,1.0,,,5.0,5.0,,9.0,5.0,,,3028.0,3028.0,,,,,6037.0,,5.0,,,,2.0,34178688.0,-118666388.0,11100.0,,,,,,0100,261.0,LARE11,60371373.022012,12447.0,3101.0,48570.0,96389.0,0.0,,,,1.0,,,1997.0,,,452365.0,656941.0,2016.0,204576.0,8080.42,,,60371373022012.0,0.0446926309891,2017-07-03
11665906,1.0,,,2.0,3.0,,7.0,2.0,,,1632.0,1632.0,,,,,6037.0,,2.0,,,,2.0,34041561.0,-118561152.0,3583.0,,,,,,0100,261.0,LAR1,60372626.043015,12447.0,3101.0,19810.0,96120.0,0.0,,,,1.0,,,1953.0,,,306146.0,1530740.0,2016.0,1224594.0,18505.0,,,60372626043015.0,0.119161352918,2017-03-24
11158514,1.0,,,3.0,3.0,,8.0,3.0,,,1511.0,1511.0,,,,,6037.0,,3.0,,,,2.0,34416093.0,-118517484.0,,,,,,,0100,261.0,SCUR5,60379200.131003,54311.0,3101.0,37739.0,96373.0,0.0,,,,1.0,,,2014.0,,,210833.0,383248.0,2016.0,172415.0,7259.09,,,,0.0132369266877,2017-06-15
13068111,1.0,,,4.0,4.0,,7.0,4.0,,,5588.0,5588.0,,,,,6037.0,,4.0,,,,2.0,34029579.0,-117844466.0,28456.0,1.0,,,,1.0,0101,261.0,WAR120000R,60374034.041,34636.0,3101.0,,96522.0,0.0,,,,1.0,,,1983.0,,,857532.0,1303039.0,2016.0,445507.0,14844.75,,,60374034041000.0,0.0308057571529,2017-03-21
13056655,1.0,,,3.0,3.0,,6.0,3.0,,,1530.0,1530.0,,,,,6037.0,,3.0,,,,2.0,34151691.0,-117908860.0,1441.0,,,,,,010D,269.0,LCA21*,60374006.041013,37015.0,3101.0,,96464.0,0.0,,,,1.0,,,1985.0,,,156261.0,356222.0,2016.0,199961.0,4302.63,,,60374006041013.0,0.0194467221662,2017-06-29
12452544,1.0,,,1.0,2.0,,4.0,1.0,,,966.0,966.0,,,,,6037.0,,1.0,,,,2.0,33862370.0,-118177059.0,4634.0,,,,,,0100,261.0,LBR1N,60375705.011014,46298.0,3101.0,276476.0,96239.0,0.0,,,,1.0,,,1938.0,,,91396.0,290043.0,2016.0,198647.0,3515.08,,,60375705011014.0,0.0484795221926,2017-04-07
11100145,1.0,,,3.0,2.0,,8.0,3.0,,,1458.0,1458.0,,,,,6037.0,,3.0,,,,2.0,34234500.0,-118548000.0,238659.0,1.0,,,,1.0,010C,266.0,LARD2,60371153.012012,12447.0,3101.0,33183.0,96354.0,0.0,,,,1.0,,,1979.0,,,96000.0,361000.0,2016.0,265000.0,4355.51,,,60371153012012.0,0.0320410474352,2017-02-21
12726058,1.0,,,2.0,3.0,,6.0,2.0,,,1392.0,1392.0,,,,,6037.0,,2.0,,,,2.0,33920025.0,-118069088.0,5345.0,1.0,,,,1.0,0101,261.0,NOR105,60375501.00500699,53636.0,3101.0,,96193.0,0.0,,,,1.0,,,1955.0,,,105859.0,213588.0,2016.0,107729.0,2896.06,,,60375501005007.0,-0.06000848408390001,2017-08-30
11879826,1.0,,,1.0,2.0,,8.0,1.0,,,1104.0,1104.0,,,,,6037.0,,1.0,,,,2.0,34111800.0,-118169000.0,35936.0,1.0,,,,1.0,010C,266.0,SPR310000*,60374807.022,27183.0,3101.0,,96280.0,0.0,,,,1.0,,,1982.0,,,111813.0,356100.0,2016.0,244287.0,4569.97,,,60374807022000.0,0.0370314554352,2017-09-18
11170402,1.0,,,2.0,2.0,,8.0,2.0,,,940.0,940.0,,,,,6037.0,,2.0,,,,2.0,34413700.0,-118549000.0,244076.0,1.0,,,,1.0,010C,266.0,SCUR4,60379203.29101,54311.0,3101.0,48200.0,96378.0,0.0,,,,1.0,,,1987.0,,,183000.0,305000.0,2016.0,122000.0,4334.99,,,60379203291000.0,-0.0244489684127,2017-07-25
14186935,13.0,,,2.0,3.0,,,2.0,,,1341.0,1341.0,,,,,6059.0,,2.0,2.0,480.0,,,33871622.0,-117816603.0,1866.0,,,,,,122,261.0,,60590218.213002,26531.0,1286.0,,97068.0,6.0,,,,,,,1976.0,1.0,,112022.0,206585.0,2016.0,94563.0,2873.62,,,60590218213002.0,0.0380686149122,2017-05-12
12070528,1.0,,,2.0,2.0,,8.0,2.0,,,1107.0,1107.0,,,,,6037.0,,2.0,,,,2.0,34162200.0,-118256000.0,24090.0,,,,,,010C,266.0,GLR4*,60373012.041999996,45457.0,3101.0,275856.0,96321.0,0.0,,,,1.0,,,1973.0,,,153916.0,384792.0,2016.0,230876.0,4242.54,,,60373012042000.0,0.0902569728756,2017-05-12
12031151,1.0,,,3.0,3.0,,7.0,3.0,,,2174.0,2174.0,,,,,6037.0,,3.0,,,,2.0,34115164.0,-118313747.0,5397.0,1.0,,,,1.0,0104,261.0,LAR1,60371893.001002,12447.0,3101.0,274049.0,96049.0,0.0,,,,1.0,,,1979.0,,,423843.0,1102842.0,2016.0,678999.0,13375.75,,,60371893001002.0,0.0945175238385,2017-08-18
10811076,1.0,,,3.0,3.0,,8.0,3.0,,,2480.0,2480.0,,,,,6037.0,,3.0,,,,2.0,34148249.0,-118588105.0,3723.0,,,,,,0100,261.0,LAR1,60371380.001002,12447.0,3101.0,48570.0,96387.0,0.0,,,,1.0,,,1978.0,,,234477.0,337635.0,2016.0,103158.0,4164.75,,,60371380001002.0,0.00383856732688,2017-07-19
11621072,1.0,,,2.0,2.0,,7.0,2.0,,,1201.0,1201.0,,,,,6037.0,,2.0,,,,2.0,34063400.0,-118426000.0,52721.0,1.0,,,,1.0,010C,266.0,LAR3,60372657.003002,12447.0,3101.0,118920.0,96005.0,0.0,,,,1.0,,,1973.0,,,155000.0,652000.0,2016.0,497000.0,7873.42,,,60372657003002.0,0.00510237692029,2017-03-29
11466224,1.0,,,2.0,2.0,,7.0,2.0,,,1010.0,1010.0,,,,,6037.0,,2.0,,,,2.0,33954200.0,-118439000.0,87406.0,,,,,,010E,266.0,LAR3,60372766.032001,12447.0,3101.0,276514.0,96129.0,0.0,,,,1.0,,,1984.0,,,182213.0,565767.0,2016.0,383554.0,6753.06,,,60372766032001.0,0.0123323952023,2017-04-04
11878942,1.0,,,4.0,3.0,,7.0,4.0,,,2667.0,2667.0,,,,,6037.0,,4.0,,,,2.0,34107081.0,-118178898.0,7989.0,,,,,,0100,261.0,LAR1,60371837.021011,12447.0,3101.0,417433.0,96023.0,0.0,,,,1.0,,,2004.0,,,416094.0,550491.0,2016.0,134397.0,6772.16,Y,12.0,60371837021011.0,0.123513250012,2017-08-09
12549270,1.0,,,2.0,2.0,,6.0,2.0,,,720.0,720.0,,,,,6037.0,,2.0,,,,2.0,33774500.0,-118173000.0,13484.0,,,,,,010C,266.0,LBR3T,60375765.021000005,46298.0,3101.0,416309.0,96236.0,0.0,,,,1.0,,,1988.0,,,138000.0,230000.0,2016.0,92000.0,2754.36,,,60375765021000.0,0.0302450780889,2017-05-02
11114964,1.0,,,2.0,2.0,,7.0,2.0,,,1830.0,1830.0,,,,,6037.0,,2.0,,,,2.0,34457584.0,-118552273.0,5212.0,,,,,,010D,269.0,SCSP,60379201.09100401,54311.0,3101.0,48200.0,96377.0,0.0,,,,1.0,,,2003.0,,,269267.0,465022.0,2016.0,195755.0,6484.62,,,60379201091004.0,-0.140166057805,2017-02-03
12478982,1.0,,,2.0,3.0,,4.0,2.0,,,1479.0,1479.0,,,,,6037.0,,2.0,,,,2.0,33862045.0,-118121519.0,5682.0,,,,,,0100,261.0,LKR1*,60375700.01300401,12292.0,3101.0,,96213.0,0.0,,,,1.0,,,1942.0,,,141126.0,430258.0,2016.0,289132.0,5171.65,,,60375700013004.0,0.363231122129,2017-03-09
11889622,1.0,,,5.0,4.0,,9.0,5.0,,,4360.0,4360.0,,,,,6037.0,,5.0,,,,2.0,34131058.0,-118103678.0,18872.0,1.0,,,,1.0,0101,261.0,SOR120,60374642.00501301,54299.0,3101.0,623378.0,96296.0,0.0,,,,1.0,,,1937.0,,,1073694.0,3104015.0,2016.0,2030321.0,36352.36,,,60374642005013.0,0.196682262164,2017-07-25
12020131,1.0,,,4.0,2.0,,7.0,4.0,,,2631.0,2631.0,,,,,6037.0,,4.0,,,,2.0,34102787.0,-118375429.0,8668.0,,,,,,0100,261.0,LAR1,60371942.001014,12447.0,3101.0,274049.0,96027.0,0.0,,,,1.0,,,1980.0,,,392957.0,1645026.0,2016.0,1252069.0,19887.29,,,60371942001014.0,0.413133437059,2017-02-16
11263466,1.0,,,2.0,3.0,,6.0,2.0,,,1452.0,1452.0,,,,,6037.0,,2.0,,,,2.0,34655226.0,-118202719.0,20811.0,,,,,,0100,261.0,LCR17500*,60379011.02100401,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,1974.0,,,57142.0,66232.0,2016.0,9090.0,1421.16,,,60379011021004.0,-0.0718479990233,2017-06-01
11159555,1.0,,,2.0,3.0,,6.0,2.0,,,1169.0,1169.0,,,,,6037.0,,2.0,,,,2.0,34388303.0,-118563237.0,1418.0,,,,,,010D,269.0,SCUR3,60379203.34301,54311.0,3101.0,48200.0,96378.0,0.0,,,,1.0,,,1972.0,,,182336.0,225398.0,2016.0,43062.0,3140.4,,,60379203343010.0,0.0998371881993,2017-05-08
12114405,1.0,,,2.0,2.0,,6.0,2.0,,,1018.0,1018.0,,,,,6037.0,,2.0,,,,2.0,34150400.0,-118123000.0,40132.0,,,,,,010C,266.0,PSR3,60374623.023001,47019.0,3101.0,275958.0,96294.0,0.0,,,,1.0,,,1980.0,,,109000.0,429000.0,2016.0,320000.0,4948.47,,,60374623023001.0,-0.00938032763425,2017-01-17
11147514,1.0,,,3.0,4.0,,8.0,3.0,,,1911.0,1911.0,,,,,6037.0,,3.0,,,,2.0,34431683.0,-118410604.0,170144.0,,,,,,010D,269.0,SCUR2,60379108.071011,54311.0,3101.0,37739.0,96401.0,0.0,,,,1.0,,,1988.0,,,243402.0,348019.0,2016.0,104617.0,4722.92,,,60379108071011.0,0.0425913989459,2017-09-13
11214477,1.0,,,3.0,4.0,,7.0,3.0,,,2215.0,2215.0,,,,,6037.0,,3.0,,,,2.0,34572842.0,-118023349.0,7801.0,,,,,,0100,261.0,PDR1 7000,60379107.05100001,40227.0,3101.0,,97330.0,0.0,,,,1.0,,,2006.0,,,154395.0,201931.0,2016.0,47536.0,4559.08,,,60379107051000.0,-0.013397807419700002,2017-04-12
10951658,1.0,,,2.0,3.0,,8.0,2.0,,,1539.0,1539.0,,,,,6037.0,,2.0,,,,2.0,34196900.0,-118328000.0,44366.0,1.0,,,,1.0,010C,266.0,BUR4*,60373106.012037,396054.0,3101.0,,96436.0,0.0,,,,1.0,,,1981.0,,,171000.0,454000.0,2016.0,283000.0,4977.66,,,60373106012037.0,0.032370015578400003,2017-09-07
10740332,1.0,,,3.0,4.0,,6.0,3.0,,,1804.0,1804.0,,,,,6037.0,,3.0,,,,2.0,34164413.0,-118694528.0,9542.0,1.0,,,,1.0,0101,261.0,LCR112000*,60378002.032029,37688.0,3101.0,,96337.0,0.0,,,,1.0,,,1965.0,,,357000.0,714000.0,2016.0,357000.0,8254.36,,,60378002032029.0,-0.00995035991759,2017-05-03
10945895,1.0,,,2.0,2.0,,6.0,2.0,,,1000.0,1000.0,,,,,6037.0,,2.0,,,,2.0,34186700.0,-118305000.0,15487.0,,,,,,010E,266.0,,60373102.01401,396054.0,3101.0,,96433.0,0.0,,,,1.0,,,1969.0,,,95254.0,359127.0,2016.0,263873.0,3917.43,,,60373102014010.0,0.0443875709083,2017-09-15
10859516,1.0,,,5.0,5.0,,7.0,5.0,,,3507.0,3507.0,,,,,6037.0,,5.0,,,,2.0,34143518.0,-118439788.0,21533.0,1.0,,,,1.0,0101,261.0,LARE11,60371412.02100501,12447.0,3101.0,27080.0,96424.0,0.0,,,,1.0,,,1935.0,,,376800.0,2360000.0,2016.0,1983200.0,28534.1,,,60371412021005.0,-0.00238775087338,2017-06-02
12559159,1.0,,,1.0,1.0,,,1.0,,,680.0,680.0,,,,,6037.0,,1.0,,,,2.0,33766300.0,-118188000.0,47343.0,1.0,,,,1.0,01HC,266.0,LBPD6,60375760.011001,46298.0,3101.0,273486.0,96236.0,0.0,,,,1.0,,,2004.0,,,176839.0,254855.0,2016.0,78016.0,3104.11,,,60375760011001.0,-0.0107020259636,2017-01-10
11267653,1.0,,,3.0,3.0,,8.0,3.0,,,2985.0,2985.0,,,,,6037.0,,3.0,,,,2.0,34674375.0,-118210576.0,11548.0,,,,,,0100,261.0,LRR10000*,60379011.02300301,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,2005.0,,,152788.0,190983.0,2016.0,38195.0,3150.8,,,60379011023003.0,0.0183956025311,2017-04-02
12584869,1.0,,,3.0,3.0,,6.0,3.0,,,1387.0,1387.0,,,,,6037.0,,3.0,,,,2.0,33824800.0,-118265000.0,,,,,,,012C,266.0,CA&MUR&D*,60375438.024015,10723.0,3101.0,,96229.0,0.0,,,,1.0,,,2007.0,,,188800.0,460000.0,2016.0,271200.0,5819.86,,,60375438024015.0,0.0181803093366,2017-01-31
11036296,1.0,,,2.0,3.0,,8.0,2.0,,,1193.0,1193.0,,,,,6037.0,,2.0,,,,2.0,34245100.0,-118448000.0,101524.0,1.0,,,,1.0,012C,266.0,LARD2,60371193.101,12447.0,3101.0,13176.0,96411.0,0.0,,,,1.0,,,1980.0,,,92354.0,129719.0,2016.0,37365.0,1682.24,,,60371193101000.0,0.0294282919589,2017-06-02
